file,channel,window,mean,variance,skewness,kurtosis,rms,zero_crossing_rate,delta_power,theta_power,alpha_power,beta_power,gamma_power,spectral_entropy,label
1000913311.parquet,Fp1,10,0.0101729497075314,3.0334765951214924,-0.7820560022393037,0.767094998816467,1.741717567238513,0.0325,5.002495623573186,0.1206535717044718,0.0618005642897533,0.2416490181478544,0.0429181048715938,-0.1313500623877771,0
1000913311.parquet,Fp1,11,-0.062946154931942,0.741343268771431,0.6190835975998057,1.8805253638059936,0.8633107709232793,0.0875,0.6250838991919929,0.0540498537803754,0.0532403239317239,0.2652856295733419,0.0438051385204449,3.008857525884394,0
1000913311.parquet,Fp1,12,-0.0171757904473998,0.5445720857928105,0.1011119573107765,0.4107179015199302,0.738151131930517,0.12,0.3017396520768004,0.0308970683615898,0.084588928379969,0.2334085738662172,0.0454817083721982,2.590454056339919,0
1000913311.parquet,Fp1,13,0.0718751750068679,0.5546314313649197,0.7352090049429665,1.840848378398648,0.7481961455040967,0.145,0.2333210801538327,0.1231271560310898,0.0738040011072442,0.2269936764522989,0.0367570639430401,2.644222321249436,0
1000913311.parquet,Fp1,14,-0.070414945931784,0.5172723148825491,1.2198719702471013,4.488687856959438,0.7226552286485757,0.1075,0.2685413634934507,0.0496007629603423,0.1144739442566,0.3226321850726033,0.0427119081258025,2.945172191293343,1
1000913311.parquet,Fp1,15,0.1403752837968894,1.175041709285893,-0.0302549615002582,-0.5449096026618756,1.0930447976121336,0.0425,0.8992312638577551,0.1034107124860063,0.0139982909078205,0.1181889172133534,0.024846991228959,2.420316827777768,0
1000913311.parquet,Fp1,16,-0.1890038257292082,1.7466795321283768,-0.1700858727145778,-0.6563726370904228,1.3350662823503012,0.045,1.9270942781528169,0.0236203817357466,0.0588321924142871,0.1885465673721933,0.0310259920522448,2.3932896426110224,1
1000913311.parquet,Fp1,17,0.130546332865891,0.6379046574957395,-0.3995870293688481,-0.0921516596829024,0.8092879601974019,0.075,0.639096798610699,0.0222958019072531,0.0388247914697497,0.1401102270717594,0.024964220492236,2.2366300762216027,1
1000913311.parquet,Fp1,18,-0.1412712550498507,0.669136154489347,0.3320478480256741,-0.698559496490609,0.8301166917926099,0.0575,0.6829276227926917,0.0384761635500802,0.0456784826207881,0.1736795864699899,0.0337927740269433,2.3370917780525144,1
1000913311.parquet,Fp1,19,0.0504298504721999,0.5424211833193879,-0.1719912874225607,1.2141999313196044,0.7382170095155194,0.1075,0.1985123429344358,0.0217225940323089,0.0259038093939085,0.2026991732009948,0.0358394265255428,2.034956009977622,0
1000913311.parquet,Fp1,20,0.0292943518871097,1.3956630915933632,-0.4821050923256295,0.1628408140845954,1.1817450023781988,0.0725,0.4645575338177852,0.027797181876345,0.0325493700674836,0.2291248815104795,0.0496178016640704,2.7042425771188414,1
1000913311.parquet,Fp1,21,-0.0114480132108117,1.249983547527707,-0.5112886320429373,0.8468303117329601,1.1180852402809822,0.1075,0.5948072757062465,0.1351974611741632,0.0326583676989631,0.1581599161815631,0.0560645904291728,2.904511614862288,0
1000913311.parquet,Fp1,22,-0.089518370239839,1.163504009217255,0.2315393627190186,0.4393452783132816,1.082366642052337,0.05,1.143309863824625,0.1450033214580679,0.0375761129401637,0.1960751552828901,0.0378052726959855,3.505696099482922,1
1000913311.parquet,Fp1,23,0.0454666040744025,0.389584369147286,0.6555942581500948,3.916039212325269,0.6258207261135927,0.1625,0.1093659617392712,0.0411750627026053,0.0284691960920279,0.2640913030539419,0.0471242593974599,2.1616896918431894,1
1000913311.parquet,Fp1,24,-0.1875933730551109,1.0775228066996716,-1.071838131005416,4.335879883049975,1.0548526344062783,0.1025,0.2311652439264577,0.0711248806833927,0.0730613148755377,0.2907867430210123,0.0328900365171977,2.7785806898018675,1
1000913311.parquet,F3,0,0.2705866363359145,2.939893945496364,0.2457896007581695,-0.8514547599060882,1.7358315221414633,0.0325,2.246203921290837,0.052795040755586,0.0232233755947887,0.2013393822503957,0.026350518295952,1.7242336437244354,1
1000913311.parquet,F3,1,0.1379331780457781,3.090342116997411,-0.2513323795097699,-0.930320184247544,1.7633399214567849,0.025,3.672489899791772,0.0624244275214174,0.0493854605017069,0.1622697570128512,0.0256386463998631,-0.7725813921405226,1
1000913311.parquet,F3,2,-0.0701811181734031,0.6838193856020783,0.6642535834711337,0.089342586120515,0.8299064856657932,0.055,0.5325125322982341,0.1412561737257521,0.0443788655814154,0.1632725191561588,0.0274603311427558,2.7857095627180386,1
1000913311.parquet,F3,3,-0.0145195325965142,0.8110582595704487,0.2990934660960395,0.7576955356120054,0.9007047665008052,0.0525,0.7048686720488598,0.0787228063843603,0.1010043237547511,0.1872794106482954,0.0202558670121065,2.937730351307332,1
1000913311.parquet,F3,4,0.0605446571647442,0.4836315224281992,0.1712692770542953,1.917960484161461,0.6980667431839134,0.1425,0.1716363871280825,0.0548435410365307,0.0432105717762309,0.2488811838210611,0.0567647287326065,2.3976763708536963,1
1000913311.parquet,F3,5,-0.041913816146209,0.3443262748156433,0.4736486900309902,1.9900768094273784,0.5882882310564963,0.1775,0.1654603172176511,0.0259801169897776,0.0350399094430571,0.2425528168258946,0.0499731836514488,2.206542327240995,0
1000913311.parquet,F3,6,0.0271567988658649,0.487830226886161,0.2573590476174404,0.9379622581456712,0.698976193164547,0.0775,0.3781229273725436,0.0301189215384881,0.0401413252650258,0.2137301448104705,0.0300783287382578,2.265956029701073,0
1000913311.parquet,F3,7,-0.113668977395808,0.8818901559419042,0.3494985748322394,1.1097359523158845,0.9459443917927276,0.1175,0.5175068010106956,0.0578359250129038,0.0500759969295037,0.3098047536009581,0.0304932180014975,3.147919118132762,1
1000913311.parquet,F3,8,0.1105622213152186,0.6913429882105956,0.1077645347714636,0.1954182712434149,0.8387890038577943,0.105,0.5671064693573606,0.0707842541803852,0.05526035515289,0.3040535271411093,0.0581427777109736,3.057430377675575,1
1000913311.parquet,F3,9,-0.0131290865334212,0.8585635537602851,-0.4218786406219794,1.453753863597406,0.9266800562618616,0.095,0.8792798472276829,0.0783444747860736,0.0523287550908024,0.315125817583324,0.0482569057631702,3.5546850862048216,1
1000913311.parquet,F3,10,-0.0481242033907672,1.473083832299004,-0.3933550556778435,1.0396284375350715,1.214660352218265,0.0775,2.104005558293735,0.067174861534922,0.0807398212631149,0.2938723386194623,0.0518683849114363,3.568661818711286,0
1000913311.parquet,F3,11,-0.027620524722689,0.776091673254088,0.6772092535240841,2.2573202682404743,0.8813935367587197,0.1075,0.7017916054329558,0.0765962629284241,0.0613224547979643,0.2855637856801898,0.0476028522562547,3.2043048375547496,1
1000913311.parquet,F3,12,-0.0194921404127108,0.6685698017879929,0.2153371430839066,0.2737212313827384,0.8178934804275322,0.1,0.5277226860381724,0.0394835341627415,0.1016806587178528,0.2062525438240965,0.0443529748767986,2.845537214507932,0
1000913311.parquet,F3,13,0.0852261495273039,0.6730242694210966,0.2775990100758112,0.3050165090260535,0.8247955904248925,0.085,0.3892196625408456,0.1329457058112738,0.0798125683582643,0.2636670940793054,0.0584456653145789,3.1777992940465176,0
1000913311.parquet,F3,14,-0.0502151396354354,0.6008114217326679,1.2903620757027403,4.706979246775559,0.7767451203459692,0.1275,0.1874826184611885,0.0705840814884869,0.1479650036687712,0.3943645830697407,0.0466889130734908,3.153063887498118,0
1000913311.parquet,F3,15,0.0268762332158877,0.8777407170485247,-0.3783956397745523,-0.2818040742707843,0.9372635963059696,0.0475,0.8034438479506264,0.1264588549379454,0.0264163665210706,0.1554044666064417,0.0271361607027234,2.792092601328624,0
1000913311.parquet,F3,16,-0.0504210906553667,1.0443545263110587,0.2331929028891498,-0.2828574190096926,1.023179755807324,0.0475,0.915881863126338,0.0398615472006325,0.0329792079740094,0.2274061290556787,0.0320466772885254,2.712894763379304,0
1000913311.parquet,F3,17,0.032919555891966,0.5146042349197009,0.4068562283352687,0.8149460414666541,0.7181141497560295,0.1,0.3374717166627818,0.0411013412397347,0.0573252772753329,0.1813238705870574,0.0302091615856229,2.34239061046743,1
1000913311.parquet,F3,18,-0.1388541699089633,0.9957991787062,0.2733322796295942,-0.5620189056192699,1.0075116174056291,0.0575,0.9360490642584122,0.0605018059653845,0.0623699950659936,0.2238014432422693,0.0464250977209908,2.7363989981480348,1
1000913311.parquet,F3,19,0.1025969238719442,0.7128659312701425,-0.2537745533760115,0.8111726211434234,0.8505245793380273,0.1225,0.3299259313915217,0.0286089420192279,0.0220009179021643,0.2468480450895454,0.0501593120414007,2.4380908642270263,1
1000913311.parquet,F3,20,0.0382956294868814,1.057115387207566,-0.0624800170785967,0.0484123938590603,1.028874113993234,0.1,0.4176751822345725,0.0463060367651267,0.0687435692146701,0.2690514131112258,0.0663762441872469,3.097663933868167,1
1000913311.parquet,F3,21,-0.0822135001528019,1.0315339585378924,0.0139084135733157,0.4197428375765901,1.0189666423123318,0.1375,0.3364391100193531,0.1736419298978743,0.0452980842744187,0.1980639426160134,0.0736163595886169,2.772038155402223,1
1000913311.parquet,F3,22,0.0067234498875499,0.709465227602934,0.0631119676071556,0.4466102436775592,0.8423244222871163,0.09,0.6491892551387122,0.0369804546003332,0.0392720171200742,0.2534911907562484,0.0448416611247403,3.00812364640195,0
1000913311.parquet,F3,23,0.0221035033820788,0.5578727791951321,0.2043359612011482,2.5147389635020785,0.7472358021781971,0.1525,0.1403640276737634,0.074551293820967,0.027709735718652,0.3252940772654379,0.0608516577902139,2.610376600112838,1
1000913311.parquet,F3,24,-0.2511716372670424,1.7862674728309085,-1.0449657944057529,4.634403457379235,1.3599098000228966,0.0775,0.6328741267400257,0.1471326664161898,0.0924334515425103,0.3572779072377185,0.0368236009469087,3.80472349545416,1
1000913311.parquet,C3,0,0.3939710583729812,2.620066259174418,0.799825404165176,-0.4100087925744176,1.6659170009367048,0.0425,0.8819630927673517,0.0830892703757324,0.0302172727211551,0.2432393667960421,0.0305604792203311,2.8383618390293037,0
1000913311.parquet,C3,1,0.1817464893262043,1.9442729192274264,-0.4518689482295572,-0.3582772478582283,1.4061666706368154,0.055,2.0379497251164937,0.0678669410059052,0.0463575942838548,0.1917258540392069,0.0330249187999321,2.2292987496269188,1
1000913311.parquet,C3,2,-0.1059236015827755,0.6698610838213942,0.6838364148386592,0.8552039014263171,0.8252762526534135,0.065,0.3068153763747097,0.0999817778622832,0.0406685103467803,0.2112148140662652,0.0341485291630703,2.4899340702545123,0
1000913311.parquet,C3,3,-0.0500000484678811,0.9715510679241876,0.4655335273178111,1.9104724910928228,0.9869402579543396,0.0975,1.3055657036654091,0.0668172865419046,0.1191296207146496,0.2226328238487797,0.024727561592709,3.207706552845988,1
1000913311.parquet,C3,4,0.0431147480567053,0.5428257747128192,-0.2688872061283907,1.3734632661704511,0.7380275443456108,0.155,0.1722715370456376,0.0719579083555093,0.0512384996225936,0.2946125050357776,0.0722542506652465,2.7279927454798103,0
1000913311.parquet,C3,5,0.0342900826332357,0.449083243984094,0.2404542844665661,1.703766212110855,0.6710134527348077,0.185,0.0718944788831666,0.0239606317579084,0.0532013510447838,0.3180571103079982,0.0686287676397992,2.351211045484194,1
1000913311.parquet,C3,6,-0.0161696006906006,0.525617291350376,0.6527955971532684,1.7071767943265277,0.7251749770482084,0.1025,0.3111690197628148,0.0437889835703816,0.0526283146065584,0.2592204767572049,0.0354231298014726,2.5410262871743234,1
1000913311.parquet,C3,7,-0.1020904191402103,0.8813084730090711,0.3587531711404765,0.9530996359417988,0.944315056900659,0.0975,0.4423364464939056,0.1202323283779856,0.0530785837392636,0.373345175176311,0.0384857203302833,3.4775566482463405,0
1000913311.parquet,C3,8,0.1029513717920126,0.6395419545487716,0.153829400775483,1.6138933172954824,0.8063131770612637,0.1375,0.3910754633743999,0.0793946710734007,0.06661156854293,0.3795884641134796,0.0728316676117521,3.3517315107918217,0
1000913311.parquet,C3,9,-0.0177137903986216,0.7950045432222446,0.1588074221412286,1.1256900214591612,0.8918062130264236,0.1225,0.4527091449552101,0.0669542154047782,0.0542875385207639,0.3882453912429118,0.0617045159832996,3.370751373008103,0
1000913311.parquet,C3,10,-0.0927404299143426,1.0183368323404294,0.2812785155436103,0.2433102078343618,1.0133793069138162,0.08,0.7771585332807869,0.0837526956224899,0.1012405791155883,0.3562281950052093,0.0689015427241027,3.8400399351766223,0
1000913311.parquet,C3,11,0.0335214903068883,0.8039338209361653,0.7145837418410473,2.910065341482344,0.8972499714397099,0.1125,0.6239196369164891,0.0941881961221595,0.0681751229199225,0.3579388702898705,0.0550376083245041,3.4199904541024324,0
1000913311.parquet,C3,12,0.0146084263268024,0.6882058822194353,-0.1641745970949992,1.4127776720436325,0.8297103641266518,0.11,0.458188481934984,0.0419253189391068,0.0666614106953981,0.2622776102476246,0.0553163174805307,2.816645188784296,0
1000913311.parquet,C3,13,-0.0295721600008613,0.5623436999646462,0.1781579718707268,0.985731897579078,0.7504786556670101,0.155,0.189999305064278,0.1017969089682786,0.0731992441278141,0.3212656296862964,0.073333475864463,2.961763566909,0
1000913311.parquet,C3,14,0.0472734677881301,0.7687715942153482,1.0865130566641277,3.481588788066861,0.8780696868541037,0.1225,0.1708729914360221,0.0822879177181251,0.151128099744887,0.5099022210992163,0.0582040859812858,3.5242279998277453,0
1000913311.parquet,C3,15,-0.0864834613815468,0.7512489667264529,0.5639571266836545,0.7202005394845252,0.8710501454101174,0.0775,0.8923042025960102,0.1166927665291046,0.0362029379453181,0.1770106937543429,0.0339480616110753,3.058313377813427,1
1000913311.parquet,C3,16,0.1274492942637525,0.7227756930202281,0.0916799637713554,0.6340214867281815,0.8596621520275024,0.0775,0.3969524179315974,0.0482891615032773,0.036693679963628,0.2745241530651803,0.0378748586082892,2.691129838827091,1
1000913311.parquet,C3,17,-0.1196787042529996,0.8087542748349662,0.5121928523823546,0.1014309611770469,0.907236059185614,0.05,0.5033087790043335,0.0547155983656349,0.0544244253267343,0.1865942865154277,0.0365295358610837,2.640358833610696,0
1000913311.parquet,C3,18,-0.1161049162670481,1.3613434972651963,0.1204084617469528,-0.7679683861167717,1.1725288264458893,0.0625,1.1008722286757788,0.0677755871649351,0.090877273604452,0.302247606905198,0.0561572363571988,3.0333375472477617,1
1000913311.parquet,C3,19,0.0673098309368722,0.718328420222326,-0.0571152802993722,1.074515118476957,0.850211169982538,0.1375,0.2194087502263915,0.0386385278157973,0.0210137242389166,0.3158806731185587,0.0649936769082767,2.6092443779564465,1
1000913311.parquet,C3,20,0.0574905708482292,0.7146508761711644,0.4518276563350299,1.3312956257832802,0.8473228675703375,0.155,0.2217295065249812,0.0770531078797166,0.0547388740320043,0.3389045003527545,0.0896816391943647,3.1256041351566286,1
1000913311.parquet,C3,21,-0.0248985615556707,1.066131961562763,0.3854502674045393,1.6492887184119374,1.032836821540704,0.1075,0.6890413523967507,0.1317234434532474,0.0670259822831135,0.2331809761901578,0.0904498830063934,3.321848565815498,1
1000913311.parquet,C3,22,0.0001875903925297,0.7136758710877195,0.0637380126937997,1.7144467442838405,0.8447934104133832,0.12,0.482398183580241,0.0350267317633218,0.0448580857302201,0.324368177726604,0.0564218187467066,3.078384695392091,0
1000913311.parquet,C3,23,0.0280869942058268,0.836408750630911,0.3686506042991951,0.6515825013253682,0.9149850435249908,0.1575,0.2866481500467665,0.0729692825572185,0.033813359321609,0.4111154704770322,0.0792434187938221,3.1382182516717134,1
1000913311.parquet,C3,24,-0.3706257215976121,2.9881797980338543,-1.501563488823072,5.137059696661655,1.7679205931103368,0.07,0.8534356804961434,0.1087700525941344,0.0920245939339822,0.4290280795960372,0.0439035905601564,4.100080084653357,0
1000913311.parquet,P3,0,0.397094821459506,2.5734731129293005,0.3991152807543579,-0.4868978611591306,1.6526213753183934,0.0525,0.8251392827776075,0.1021091899989749,0.0621932586171875,0.2631134734507344,0.0341208734382265,3.296604856157448,1
1000913311.parquet,P3,1,0.1040470984118194,0.777282534802985,0.5642728139155948,1.1817942880621954,0.8877546583887375,0.095,0.6659460427879073,0.050172474841335,0.0436441830652021,0.2040142295983779,0.0336313032432137,2.73642586314635,1
1000913311.parquet,P3,2,-0.0648790264201439,0.4490025391654974,0.7120710912162813,2.6123252234518866,0.6732100914534208,0.1025,0.1746001305021197,0.0762377069001582,0.0302491833207653,0.2115919907254011,0.0314639572952468,2.1609143836427824,1
1000913311.parquet,P3,3,-0.0807873408745897,1.0563635713045592,0.1904706813311399,1.004991560994564,1.0309656472211604,0.075,1.2622880261486524,0.0632998934598363,0.1197759741925891,0.241639552766119,0.0255972519551683,3.416590906836418,0
1000913311.parquet,P3,4,0.0497653724542945,0.8731954156439942,-0.8113500675368382,0.6366897923892556,0.9357734811050742,0.105,0.4944611089875297,0.0664293484590509,0.0482892823741792,0.3020240817999518,0.0779315730417416,3.224256253191109,1
1000913311.parquet,P3,5,0.0734502430489879,0.5643268569264436,0.323318285068648,0.9092091770898364,0.7547991753641486,0.1375,0.1483725418802652,0.020081150641243,0.0710492373383054,0.3334022482162252,0.0688826053490683,2.582909260688413,0
1000913311.parquet,P3,6,-0.0088716474782195,0.4777417511179324,0.668266512745244,2.2589025737501203,0.6912455838896262,0.1275,0.2135410242591495,0.0374788397528137,0.0495229375318488,0.2837848020409811,0.0386962553900982,2.483406718738783,1
1000913311.parquet,P3,7,-0.0668589150501094,0.8141249799624979,0.3426723301238433,1.1984129143673004,0.9047624519641472,0.1175,0.3269031032072493,0.107204976602829,0.0651779755009051,0.3869257184539221,0.0456187309048303,3.418206803376948,0
1000913311.parquet,P3,8,0.0749385375236434,0.6804593774245805,0.0935924690755146,0.9625594728383424,0.8282965422062095,0.15,0.4185772265843488,0.071488019374415,0.0645159833163306,0.3939864449773814,0.0769265235653141,3.4668975233225265,1
1000913311.parquet,P3,9,-0.007555470450947,0.9899067914089584,0.4745365175178653,1.0119995810599436,0.994969284220721,0.0975,0.6079904225383943,0.0594944911201513,0.0531425902368084,0.4182333743547699,0.0640137435611632,3.566279801329096,0
1000913311.parquet,P3,10,-0.1385333021826878,1.219360561402945,0.3996790628707338,0.0122744323905705,1.1129025281742264,0.075,0.901731257104312,0.1004824125347448,0.0860825331316739,0.3531926460411866,0.0691378725286109,3.675321497330582,0
1000913311.parquet,P3,11,0.0904417868330093,0.9269915957940532,0.4349607306831272,2.114903459304749,0.9670425598698336,0.1175,0.8225116854530267,0.1062838264277001,0.0729954047491776,0.3871731575279262,0.0569267346824779,3.770558917970443,1
1000913311.parquet,P3,12,-0.0016701555452891,0.6899111466463509,-0.050287599802914,1.8560610829464208,0.8306105802756767,0.105,0.4155078696509643,0.0616683207357181,0.055900976657728,0.2747631226737182,0.0636293063466835,2.9390970616528733,0
1000913311.parquet,P3,13,-0.0178095362349081,0.5629695409272132,0.4032559511570598,1.62458766259319,0.7505242970804581,0.16,0.1076110225316054,0.1315999754096545,0.0784472215703439,0.3130020478706584,0.0803745009234474,2.8501158529648807,1
1000913311.parquet,P3,14,0.0368709107603324,0.8615021538048757,1.2574367038158538,3.52096596262105,0.92890344916206,0.1225,0.2239996697431075,0.0979558913121587,0.1148603017430569,0.5609567177613969,0.0587419055693986,3.6931873905536095,1
1000913311.parquet,P3,15,-0.0646598195269285,0.7296561682730843,0.5130281375810768,1.1967932514583843,0.8566429014089473,0.075,0.7027808529064639,0.1845891370311659,0.0403212029766339,0.1819309286227294,0.0366191812321711,3.357525984965502,1
1000913311.parquet,P3,16,0.0386753490932846,0.612479349383231,0.3262374637886255,0.6432178786077141,0.7835656526486586,0.07,0.222216342737588,0.0609586998840167,0.0545655996697162,0.2821603006270108,0.0429595458970248,2.697654387594663,1
1000913311.parquet,P3,17,-0.1133100890491986,0.9358383839423516,0.1327523750194333,-0.5234387721308522,0.9740008009353426,0.065,0.5317206905085864,0.0679917215685073,0.051897676103654,0.2058948578446724,0.0365323986885573,2.8719680500362137,1
1000913311.parquet,P3,18,-0.0592670265231013,1.4508983923708616,-0.060125971049442,-0.7002919458749717,1.2059896238375152,0.0575,0.9041048670054592,0.0645397645417993,0.1105442161592184,0.3339496156249634,0.0491877600977101,3.2733918911558506,1
1000913311.parquet,P3,19,0.0621258777873716,0.7601376161593033,-0.0214246731149114,0.8417412644033271,0.8740693570021516,0.1425,0.2590176155430137,0.0370135668603914,0.0215712138932352,0.3328046308602941,0.0640893727478866,2.739861235743526,1
1000913311.parquet,P3,20,0.0444222999647735,0.7446976598831279,0.311728760457395,1.1522602241343505,0.8641012675706986,0.145,0.2917349833558131,0.0750828340290649,0.0572300099028359,0.3575459480097445,0.0896267995534677,3.251450413817616,1
1000913311.parquet,P3,21,0.0142221659506146,0.8570368172592037,0.1427486182973487,1.24358870571659,0.9258720685189346,0.14,0.5510812556123101,0.1374161389288152,0.0657446248450605,0.2450701256581514,0.0955650297294596,3.4192811192821817,1
1000913311.parquet,P3,22,-0.028465282021699,0.7002016647322177,-0.2286529069725778,1.616799180432161,0.8372645561665635,0.1125,0.4952079878724498,0.0524478198652487,0.0441742610573552,0.3112868756009601,0.0573448650919852,3.142323680719461,1
1000913311.parquet,P3,23,0.0759328441959484,1.074126431656579,0.450789509155867,0.241853122797214,1.0391786316530307,0.09,0.6170526187827386,0.0750174997322597,0.0396507585839582,0.413046351138405,0.0809848379421295,3.3405819967031345,1
1000913311.parquet,P3,24,-0.4093196961257637,3.189743412499134,-1.321334784247279,4.099401119972852,1.8322898313682856,0.065,0.9781674208488812,0.0602074646663424,0.0959252745765527,0.425536378944096,0.0440042900727044,3.976553027958333,0
1000913311.parquet,F7,0,0.417474367288538,2.9458238289133987,0.2261794398585397,-0.424097002097402,1.766382935904999,0.035,2.35733122926797,0.0636698484157436,0.022172469018928,0.254185270016357,0.0327854261063059,1.3388209735383527,0
1000913311.parquet,F7,1,0.0712108847156551,1.792195986640868,-0.363545550087839,-0.0813702287541171,1.340621861951704,0.0375,2.145170314212355,0.0632870292322294,0.0536212559266083,0.2118260092818951,0.0350595879537313,2.3423143511675737,1
1000913311.parquet,F7,2,-0.0242476391315834,0.6816857763842836,0.2997805788895362,0.7555713320471056,0.8259986225095893,0.08,0.548724669377188,0.2189427485907369,0.0603971026237153,0.2025481523192297,0.0357559563994805,3.212938561462159,1
1000913311.parquet,F7,3,0.022544877219841,0.6798592361627057,-0.4089139509816373,0.656720252053673,0.8248439292687819,0.0575,0.5648232717371037,0.0663028442445102,0.1667405422750009,0.2121377393485612,0.0282514438856158,3.070944913662437,1
1000913311.parquet,F7,4,-0.0321503204225491,0.5065970922885036,1.0221791775502354,2.884431617154488,0.7124820947867927,0.1475,0.2829516225142325,0.0566631255256067,0.0480476181173681,0.2853680153752333,0.0633252778867998,2.79765538852036,1
1000913311.parquet,F7,5,-0.0403953308784084,0.392973317185129,0.8237276067001392,3.674037279170233,0.6281760103202805,0.1725,0.1236624769126958,0.0201762962876237,0.0440013218976089,0.3068797243484977,0.0604635179899944,2.3668796398314216,1
1000913311.parquet,F7,6,0.0692174701709336,0.6133037933878461,0.3870868525318638,1.6771743082735728,0.7861900861526494,0.1125,0.4133693816637124,0.0448334509496507,0.057419593042402,0.3029664985788656,0.0386416191363211,2.8021665948725567,1
1000913311.parquet,F7,7,-0.1495391305032009,0.9585845541978644,0.398653654321148,1.6643010253461243,0.9904274358828706,0.0975,0.3224800354200743,0.0640830289042502,0.0811629508735978,0.4160036661899758,0.0410937450393476,3.2884961398432284,1
1000913311.parquet,F7,8,0.078378488434542,0.5816484859196184,0.0359974886043639,0.6325869242068767,0.7666757289551444,0.14,0.2977827416073916,0.0592925617828876,0.0566468492502473,0.3680890924064187,0.074480552195102,3.0537088433493045,1
1000913311.parquet,F7,9,0.075264631295094,0.7573801688400426,-0.4098866955490415,1.7140678976047194,0.8735244321506004,0.125,0.4441655188492173,0.0686045490849652,0.0554724779613412,0.3981499511960817,0.0555595950215998,3.3828103810710006,0
1000913311.parquet,F7,10,-0.0856158552413911,1.746020118991654,-0.5166829357865769,0.7947754196642007,1.324141304264907,0.0775,2.181272443583275,0.1163683430993618,0.1187592896060899,0.378521804456578,0.0716275548555648,4.162814975536262,1
1000913311.parquet,F7,11,-0.0606329924687846,0.7186419335896437,0.8991931468426694,3.94773059992792,0.8498931070230912,0.0975,0.3642789182962244,0.0667975963531548,0.0881051962178917,0.3665058657391228,0.0595168749145611,3.232929890238834,0
1000913311.parquet,F7,12,-0.0063525658047282,0.6385588404737893,0.2721443318507774,1.3386983764382672,0.7991240176381215,0.12,0.3220831391205213,0.0272494118551396,0.1074141276473123,0.2606880912120525,0.0509590959920289,2.8129947859014583,1
1000913311.parquet,F7,13,0.0130397522688493,0.8444975302594571,0.6004909043513571,0.6877165329573147,0.9190579771693896,0.1075,0.4418374270561175,0.1250977510866683,0.0874465328973552,0.3417483034967426,0.0740477167597076,3.5953738751123283,1
1000913311.parquet,F7,14,-0.0163072437429399,0.7506855303442533,1.0794260058395444,4.229295605049537,0.8665745533667284,0.115,0.3083254837434969,0.0791818288595521,0.1652721123682982,0.5106928206563597,0.0593212416274553,3.810042184081599,0
1000913311.parquet,F7,15,0.0556782587081269,0.7326689173117465,0.3820908512704524,0.8944022183718539,0.8577697743593649,0.0825,0.4495235247236887,0.1612710452404278,0.0324867855300485,0.1980585039353321,0.0336301911294858,2.924414721609125,1
